name	url
dimexano	http://www.bcpcpesticidecompendium.org/dimexano.html
dimidazon	http://www.bcpcpesticidecompendium.org/dimidazon.html
dimoxystrobin	http://www.bcpcpesticidecompendium.org/dimoxystrobin.html
dimpropyridaz	http://www.bcpcpesticidecompendium.org/dimpropyridaz.html
dimpylate	http://www.bcpcpesticidecompendium.org/diazinon.html
dimuron	http://www.bcpcpesticidecompendium.org/daimuron.html
dinex	http://www.bcpcpesticidecompendium.org/dinex.html
dingjunezuo	http://www.bcpcpesticidecompendium.org/pyrisoxazole.html
diniconazole	http://www.bcpcpesticidecompendium.org/diniconazole.html
diniconazole-M	http://www.bcpcpesticidecompendium.org/diniconazole-m.html
R-diniconazole	http://www.bcpcpesticidecompendium.org/diniconazole-m.html
dinitramine	http://www.bcpcpesticidecompendium.org/dinitramine.html
dinitrophenols	http://www.bcpcpesticidecompendium.org/dinitrophenols.html
dinobuton	http://www.bcpcpesticidecompendium.org/dinobuton.html
dinocap	http://www.bcpcpesticidecompendium.org/dinocap.html
dinocap-4	http://www.bcpcpesticidecompendium.org/dinocap-4.html
dinocap-6	http://www.bcpcpesticidecompendium.org/dinocap-6.html
dinocton	http://www.bcpcpesticidecompendium.org/dinocton.html
dinofenate	http://www.bcpcpesticidecompendium.org/dinofenate.html
dinopenton	http://www.bcpcpesticidecompendium.org/dinopenton.html
dinoprop	http://www.bcpcpesticidecompendium.org/dinoprop.html
dinosam	http://www.bcpcpesticidecompendium.org/dinosam.html
dinoseb	http://www.bcpcpesticidecompendium.org/dinoseb.html
dinosulfon	http://www.bcpcpesticidecompendium.org/dinosulfon.html
dinotefuran	http://www.bcpcpesticidecompendium.org/dinotefuran.html
dinoterb	http://www.bcpcpesticidecompendium.org/dinoterb.html
dinoterbon	http://www.bcpcpesticidecompendium.org/dinoterbon.html
diofenolan	http://www.bcpcpesticidecompendium.org/diofenolan.html
dioxabenzofos	http://www.bcpcpesticidecompendium.org/dioxabenzofos.html
dioxacarb	http://www.bcpcpesticidecompendium.org/dioxacarb.html
dioxathion	http://www.bcpcpesticidecompendium.org/dioxathion.html
dioxation	http://www.bcpcpesticidecompendium.org/dioxathion.html
dioxopyritrione	http://www.bcpcpesticidecompendium.org/dioxopyritrione.html
diphacin	http://www.bcpcpesticidecompendium.org/diphacinone.html
diphacinone	http://www.bcpcpesticidecompendium.org/diphacinone.html
diphenadione	http://www.bcpcpesticidecompendium.org/diphacinone.html
diphenamid	http://www.bcpcpesticidecompendium.org/diphenamid.html
diphenamide	http://www.bcpcpesticidecompendium.org/diphenamid.html
diphenylamine	http://www.bcpcpesticidecompendium.org/diphenylamine.html
diphenyl sulfone	http://www.bcpcpesticidecompendium.org/diphenyl%20sulfone.html
diphenyl sulphide	http://www.bcpcpesticidecompendium.org/tetrasul.html
diprogulic acid	http://www.bcpcpesticidecompendium.org/dikegulac.html
dipropalin	http://www.bcpcpesticidecompendium.org/dipropalin.html
dipropetryn	http://www.bcpcpesticidecompendium.org/dipropetryn.html
dipterex	http://www.bcpcpesticidecompendium.org/trichlorfon.html
dipymetitrone	http://www.bcpcpesticidecompendium.org/dipymetitrone.html
dipyrithione	http://www.bcpcpesticidecompendium.org/dipyrithione.html
diquat	http://www.bcpcpesticidecompendium.org/diquat.html
disosultap	http://www.bcpcpesticidecompendium.org/derivatives/thiosultap-disodium.html
disparlure	http://www.bcpcpesticidecompendium.org/disparlure.html
disugran	http://www.bcpcpesticidecompendium.org/dicamba.html
disul	http://www.bcpcpesticidecompendium.org/disul.html
disulfiram	http://www.bcpcpesticidecompendium.org/disulfiram.html
disulfoton	http://www.bcpcpesticidecompendium.org/disulfoton.html
ditalimfos	http://www.bcpcpesticidecompendium.org/ditalimfos.html
dithianon	http://www.bcpcpesticidecompendium.org/dithianon.html
dithicrofos	http://www.bcpcpesticidecompendium.org/dithicrofos.html
dithioether	http://www.bcpcpesticidecompendium.org/dimethyl%20disulfide.html
dithiométon	http://www.bcpcpesticidecompendium.org/thiometon.html
dithiopyr	http://www.bcpcpesticidecompendium.org/dithiopyr.html
dithiuron	http://www.bcpcpesticidecompendium.org/dithiuron.html
diuron	http://www.bcpcpesticidecompendium.org/diuron.html
dixanthogen	http://www.bcpcpesticidecompendium.org/exd.html
_d_-limonene	http://www.bcpcpesticidecompendium.org/d-limonene.html
DMDS	http://www.bcpcpesticidecompendium.org/dimethyl%20disulfide.html
DMPA	http://www.bcpcpesticidecompendium.org/dmpa.html
DNOC	http://www.bcpcpesticidecompendium.org/dnoc.html
dodemorph	http://www.bcpcpesticidecompendium.org/dodemorph.html
dodicin	http://www.bcpcpesticidecompendium.org/dodicin.html
dodine	http://www.bcpcpesticidecompendium.org/dodine.html
dofenapyn	http://www.bcpcpesticidecompendium.org/dofenapyn.html
doguadine	http://www.bcpcpesticidecompendium.org/dodine.html
dominicalure	http://www.bcpcpesticidecompendium.org/dominicalure.html
doramectin	http://www.bcpcpesticidecompendium.org/doramectin.html
2,4-DP	http://www.bcpcpesticidecompendium.org/dichlorprop.html
3,4-DP	http://www.bcpcpesticidecompendium.org/3,4-dp.html
DPC	http://www.bcpcpesticidecompendium.org/dinocap.html
drazoxolon	http://www.bcpcpesticidecompendium.org/drazoxolon.html
DSMA	http://www.bcpcpesticidecompendium.org/dsma.html
d-teflumethrin	http://www.bcpcpesticidecompendium.org/d-teflumethrin.html
_d-trans_-allethrin	http://www.bcpcpesticidecompendium.org/bioallethrin.html
_d-trans_-resmethrin	http://www.bcpcpesticidecompendium.org/bioresmethrin.html
dufulin	http://www.bcpcpesticidecompendium.org/dufulin.html
dymron	http://www.bcpcpesticidecompendium.org/daimuron.html
EBAAP	http://www.bcpcpesticidecompendium.org/quwenzhi.html
EBEP	http://www.bcpcpesticidecompendium.org/ebep.html
EBP	http://www.bcpcpesticidecompendium.org/ebp.html
ebufos	http://www.bcpcpesticidecompendium.org/cadusafos.html
α-ecdysone	http://www.bcpcpesticidecompendium.org/a-ecdysone.html
β-ecdysone	http://www.bcpcpesticidecompendium.org/ecdysterone.html
ecdysterone	http://www.bcpcpesticidecompendium.org/ecdysterone.html
echlomezol	http://www.bcpcpesticidecompendium.org/etridiazole.html
EDB	http://www.bcpcpesticidecompendium.org/ethylene%20dibromide.html
EDC	http://www.bcpcpesticidecompendium.org/ethylene%20dichloride.html
EDDP	http://www.bcpcpesticidecompendium.org/edifenphos.html
edifenphos	http://www.bcpcpesticidecompendium.org/edifenphos.html
eglinazine	http://www.bcpcpesticidecompendium.org/eglinazine.html
emamectin	http://www.bcpcpesticidecompendium.org/emamectin.html
EMPC	http://www.bcpcpesticidecompendium.org/empc.html
empenthrin	http://www.bcpcpesticidecompendium.org/empenthrin.html
enadenine	http://www.bcpcpesticidecompendium.org/2ip.html
endosulfan	http://www.bcpcpesticidecompendium.org/endosulfan.html
alpha-endosulfan	http://www.bcpcpesticidecompendium.org/alpha-endosulfan.html
endothal	http://www.bcpcpesticidecompendium.org/endothal.html
endothall	http://www.bcpcpesticidecompendium.org/endothal.html
endothion	http://www.bcpcpesticidecompendium.org/endothion.html
endrin	http://www.bcpcpesticidecompendium.org/endrin.html
enestroburin	http://www.bcpcpesticidecompendium.org/enoxastrobin.html
enilconazole	http://www.bcpcpesticidecompendium.org/imazalil.html
enoxastrobin	http://www.bcpcpesticidecompendium.org/enoxastrobin.html
ephirsulfonate	http://www.bcpcpesticidecompendium.org/chlorfenson.html
24-epibrassinolide	http://www.bcpcpesticidecompendium.org/24-epibrassinolide.html
EPN	http://www.bcpcpesticidecompendium.org/epn.html
epocholeone	http://www.bcpcpesticidecompendium.org/epocholeone.html
epofenonane	http://www.bcpcpesticidecompendium.org/epofenonane.html
epoxiconazole	http://www.bcpcpesticidecompendium.org/epoxiconazole.html
eprinomectin	http://www.bcpcpesticidecompendium.org/eprinomectin.html
epronaz	http://www.bcpcpesticidecompendium.org/epronaz.html
epsilon-metofluthrin	http://www.bcpcpesticidecompendium.org/epsilon-metofluthrin.html
epsilon-momfluorothrin	http://www.bcpcpesticidecompendium.org/epsilon-momfluorothrin.html
EPTC	http://www.bcpcpesticidecompendium.org/eptc.html
epyrifenacil	http://www.bcpcpesticidecompendium.org/epyrifenacil.html
erbon	http://www.bcpcpesticidecompendium.org/erbon.html
ergocalciferol	http://www.bcpcpesticidecompendium.org/ergocalciferol.html
erlujixiancaoan	http://www.bcpcpesticidecompendium.org/erlujixiancaoan.html
esafoxolaner	http://www.bcpcpesticidecompendium.org/esafoxolaner.html
esdépalléthrine	http://www.bcpcpesticidecompendium.org/esdepallethrine.html
esfenvalerate	http://www.bcpcpesticidecompendium.org/esfenvalerate.html
ESP	http://www.bcpcpesticidecompendium.org/oxydeprofos.html
esprocarb	http://www.bcpcpesticidecompendium.org/esprocarb.html
etacelasil	http://www.bcpcpesticidecompendium.org/etacelasil.html
etaconazole	http://www.bcpcpesticidecompendium.org/etaconazole.html
etaphos	http://www.bcpcpesticidecompendium.org/etaphos.html
etem	http://www.bcpcpesticidecompendium.org/etem.html
ethaboxam	http://www.bcpcpesticidecompendium.org/ethaboxam.html
ethachlor	http://www.bcpcpesticidecompendium.org/ethachlor.html
ethalfluralin	http://www.bcpcpesticidecompendium.org/ethalfluralin.html
ethametsulfuron	http://www.bcpcpesticidecompendium.org/ethametsulfuron.html
ethaprochlor	http://www.bcpcpesticidecompendium.org/ethaprochlor.html
ethephon	http://www.bcpcpesticidecompendium.org/ethephon.html
ethidimuron	http://www.bcpcpesticidecompendium.org/ethidimuron.html
ethiofencarb	http://www.bcpcpesticidecompendium.org/ethiofencarb.html
ethiolate	http://www.bcpcpesticidecompendium.org/ethiolate.html
ethion	http://www.bcpcpesticidecompendium.org/ethion.html
ethiozin	http://www.bcpcpesticidecompendium.org/ethiozin.html
ethiprole	http://www.bcpcpesticidecompendium.org/ethiprole.html
ethirimol	http://www.bcpcpesticidecompendium.org/ethirimol.html
ethoate-methyl	http://www.bcpcpesticidecompendium.org/ethoate-methyl.html
ethobenzanid	http://www.bcpcpesticidecompendium.org/etobenzanid.html
ethofumesate	http://www.bcpcpesticidecompendium.org/ethofumesate.html
ethohexadiol	http://www.bcpcpesticidecompendium.org/ethohexadiol.html
ethoprop	http://www.bcpcpesticidecompendium.org/ethoprophos.html
ethoprophos	http://www.bcpcpesticidecompendium.org/ethoprophos.html
ethoxyfen	http://www.bcpcpesticidecompendium.org/ethoxyfen.html
(3-ethoxypropyl)mercury bromide	http://www.bcpcpesticidecompendium.org/\(3-ethoxypropyl\
ethoxyquin	http://www.bcpcpesticidecompendium.org/ethoxyquin.html
ethoxysulfuron	http://www.bcpcpesticidecompendium.org/ethoxysulfuron.html
ethychlozate	http://www.bcpcpesticidecompendium.org/ethychlozate.html
ethylan	http://www.bcpcpesticidecompendium.org/ethyl-ddd.html
ethyl-DDD	http://www.bcpcpesticidecompendium.org/ethyl-ddd.html
ethylene	http://www.bcpcpesticidecompendium.org/ethylene.html
ethylene dibromide	http://www.bcpcpesticidecompendium.org/ethylene%20dibromide.html
ethylene dichloride	http://www.bcpcpesticidecompendium.org/ethylene%20dichloride.html
ethylene oxide	http://www.bcpcpesticidecompendium.org/ethylene%20oxide.html
ethyl formate	http://www.bcpcpesticidecompendium.org/ethyl%20formate.html
ethylicin	http://www.bcpcpesticidecompendium.org/ethylicin.html
ethylmercury acetate	http://www.bcpcpesticidecompendium.org/ethylmercury%20acetate.html
ethylmercury bromide	http://www.bcpcpesticidecompendium.org/ethylmercury%20bromide.html
ethylmercury chloride	http://www.bcpcpesticidecompendium.org/ethylmercury%20chloride.html
ethylmercury 2,3-dihydroxypropyl mercaptide	http://www.bcpcpesticidecompendium.org/ethylmercury%202,3-dihydroxypropyl%20mercaptide.html "ethylmercury 2,3-dihydroxypropyl mercaptide"
ethylmercury phosphate	http://www.bcpcpesticidecompendium.org/ethylmercury%20phosphate.html
_N_-(ethylmercury)-_p_-toluenesulfonanilide	http://www.bcpcpesticidecompendium.org/n-\(ethylmercury\
_N_-(ethylmercury)-_p_-toluenesulphonanilide	http://www.bcpcpesticidecompendium.org/n-\(ethylmercury\
ethyl pyrophosphate	http://www.bcpcpesticidecompendium.org/tepp.html
ethylthiometon	http://www.bcpcpesticidecompendium.org/disulfoton.html
ethyltrianol	http://www.bcpcpesticidecompendium.org/tebuconazole.html
etiltrianol	http://www.bcpcpesticidecompendium.org/tebuconazole.html
etinofen	http://www.bcpcpesticidecompendium.org/etinofen.html
ETM	http://www.bcpcpesticidecompendium.org/etem.html
etnipromid	http://www.bcpcpesticidecompendium.org/etnipromid.html
etobenzanid	http://www.bcpcpesticidecompendium.org/etobenzanid.html
etofenprox	http://www.bcpcpesticidecompendium.org/etofenprox.html
etoxazole	http://www.bcpcpesticidecompendium.org/etoxazole.html
etridiazole	http://www.bcpcpesticidecompendium.org/etridiazole.html
etrimfos	http://www.bcpcpesticidecompendium.org/etrimfos.html
EXD	http://www.bcpcpesticidecompendium.org/exd.html
famoxacarb	http://www.bcpcpesticidecompendium.org/famoxacarb.html
famoxadone	http://www.bcpcpesticidecompendium.org/famoxadone.html
famphur	http://www.bcpcpesticidecompendium.org/famphur.html
_d_-fanshiluquebingjuzhi	http://www.bcpcpesticidecompendium.org/d-fanshiluquebingjuzhi.html
fenac	http://www.bcpcpesticidecompendium.org/chlorfenac.html
fenamidone	http://www.bcpcpesticidecompendium.org/fenamidone.html
fenaminosulf	http://www.bcpcpesticidecompendium.org/fenaminosulf.html
fenaminstrobin	http://www.bcpcpesticidecompendium.org/fenaminstrobin.html
fenamiphos	http://www.bcpcpesticidecompendium.org/fenamiphos.html
fenapanil	http://www.bcpcpesticidecompendium.org/fenapanil.html
fenarimol	http://www.bcpcpesticidecompendium.org/fenarimol.html
fenasulam	http://www.bcpcpesticidecompendium.org/fenasulam.html
fenazaflor	http://www.bcpcpesticidecompendium.org/fenazaflor.html
fenazaquin	http://www.bcpcpesticidecompendium.org/fenazaquin.html
fenbuconazole	http://www.bcpcpesticidecompendium.org/fenbuconazole.html
fenbutatin oxide	http://www.bcpcpesticidecompendium.org/fenbutatin%20oxide.html
fenchlorazole	http://www.bcpcpesticidecompendium.org/fenchlorazole.html
fenchlorphos	http://www.bcpcpesticidecompendium.org/fenchlorphos.html
fenclofos	http://www.bcpcpesticidecompendium.org/fenchlorphos.html
fenclorim	http://www.bcpcpesticidecompendium.org/fenclorim.html
feneptamidoquin	http://www.bcpcpesticidecompendium.org/feneptamidoquin.html
fenethacarb	http://www.bcpcpesticidecompendium.org/fenethacarb.html
fenetrazole	http://www.bcpcpesticidecompendium.org/tebuconazole.html
fenfluthrin	http://www.bcpcpesticidecompendium.org/fenfluthrin.html
fenfuram	http://www.bcpcpesticidecompendium.org/fenfuram.html
fenhexamid	http://www.bcpcpesticidecompendium.org/fenhexamid.html
fenidim	http://www.bcpcpesticidecompendium.org/fenuron.html
fenitropan	http://www.bcpcpesticidecompendium.org/fenitropan.html
fenitrothion	http://www.bcpcpesticidecompendium.org/fenitrothion.html
fénizon	http://www.bcpcpesticidecompendium.org/fenson.html
fenjuntong	http://www.bcpcpesticidecompendium.org/fenjuntong.html
fenmezoditiaz	http://www.bcpcpesticidecompendium.org/fenmezoditiaz.html
fenobucarb	http://www.bcpcpesticidecompendium.org/fenobucarb.html
fenolovo	http://www.bcpcpesticidecompendium.org/fentin.html
fenoprop	http://www.bcpcpesticidecompendium.org/fenoprop.html
fenopyramid	http://www.bcpcpesticidecompendium.org/fenopyramid.html
fenothiocarb	http://www.bcpcpesticidecompendium.org/fenothiocarb.html
fenoxacrim	http://www.bcpcpesticidecompendium.org/fenoxacrim.html
fenoxanil	http://www.bcpcpesticidecompendium.org/fenoxanil.html
fenoxaprop	http://www.bcpcpesticidecompendium.org/fenoxaprop.html
fenoxaprop-P	http://www.bcpcpesticidecompendium.org/fenoxaprop-p.html
fenoxasulfone	http://www.bcpcpesticidecompendium.org/fenoxasulfone.html
fenoxycarb	http://www.bcpcpesticidecompendium.org/fenoxycarb.html
fenpiclonil	http://www.bcpcpesticidecompendium.org/fenpiclonil.html
fenpicoxamid	http://www.bcpcpesticidecompendium.org/fenpicoxamid.html
fenpirithrin	http://www.bcpcpesticidecompendium.org/fenpirithrin.html
fenpropathrin	http://www.bcpcpesticidecompendium.org/fenpropathrin.html
fenpropidin	http://www.bcpcpesticidecompendium.org/fenpropidin.html
fenpropimorph	http://www.bcpcpesticidecompendium.org/fenpropimorph.html
fenpyrazamine	http://www.bcpcpesticidecompendium.org/fenpyrazamine.html
fenpyrazone	http://www.bcpcpesticidecompendium.org/fenpyrazone.html
fenpyroximate	http://www.bcpcpesticidecompendium.org/fenpyroximate.html
fenquinotrione	http://www.bcpcpesticidecompendium.org/fenquinotrione.html
fenridazon	http://www.bcpcpesticidecompendium.org/fenridazon.html
fenson	http://www.bcpcpesticidecompendium.org/fenson.html
fensulfothion	http://www.bcpcpesticidecompendium.org/fensulfothion.html
fenteracol	http://www.bcpcpesticidecompendium.org/fenteracol.html
fenthiaprop	http://www.bcpcpesticidecompendium.org/fenthiaprop.html
fenthion	http://www.bcpcpesticidecompendium.org/fenthion.html
fenthion-ethyl	http://www.bcpcpesticidecompendium.org/fenthion-ethyl.html
fentiaprop	http://www.bcpcpesticidecompendium.org/fenthiaprop.html
fentin	http://www.bcpcpesticidecompendium.org/fentin.html
fentrazamide	http://www.bcpcpesticidecompendium.org/fentrazamide.html
fentrifanil	http://www.bcpcpesticidecompendium.org/fentrifanil.html
fenuron	http://www.bcpcpesticidecompendium.org/fenuron.html
fenuron-TCA	http://www.bcpcpesticidecompendium.org/derivatives/fenuron%20tca.html
fenvalerate	http://www.bcpcpesticidecompendium.org/fenvalerate.html
feproxydim	http://www.bcpcpesticidecompendium.org/feproxydim.html
ferbam	http://www.bcpcpesticidecompendium.org/ferbam.html
ferimzone	http://www.bcpcpesticidecompendium.org/ferimzone.html
ferric phosphate	http://www.bcpcpesticidecompendium.org/ferric%20phosphate.html
ferrous sulfate	http://www.bcpcpesticidecompendium.org/ferrous%20sulfate.html
fipronil	http://www.bcpcpesticidecompendium.org/fipronil.html
flamprop	http://www.bcpcpesticidecompendium.org/flamprop.html
flamprop-M	http://www.bcpcpesticidecompendium.org/flamprop-m.html
flazasulfuron	http://www.bcpcpesticidecompendium.org/flazasulfuron.html
flocoumafen	http://www.bcpcpesticidecompendium.org/flocoumafen.html
flometoquin	http://www.bcpcpesticidecompendium.org/flometoquin.html
flonicamid	http://www.bcpcpesticidecompendium.org/flonicamid.html
florasulam	http://www.bcpcpesticidecompendium.org/florasulam.html
florpyrauxifen	http://www.bcpcpesticidecompendium.org/florpyrauxifen.html
florylpicoxamid	http://www.bcpcpesticidecompendium.org/florylpicoxamid.html
fluacrypyrim	http://www.bcpcpesticidecompendium.org/fluacrypyrim.html
fluazaindolizine	http://www.bcpcpesticidecompendium.org/fluazaindolizine.html
fluazifop	http://www.bcpcpesticidecompendium.org/fluazifop.html
fluazifop-P	http://www.bcpcpesticidecompendium.org/fluazifop-p.html
fluazinam	http://www.bcpcpesticidecompendium.org/fluazinam.html
fluazolate	http://www.bcpcpesticidecompendium.org/fluazolate.html
fluazuron	http://www.bcpcpesticidecompendium.org/fluazuron.html
flubendiamide	http://www.bcpcpesticidecompendium.org/flubendiamide.html
flubeneteram	http://www.bcpcpesticidecompendium.org/flubeneteram.html
flubenzimine	http://www.bcpcpesticidecompendium.org/flubenzimine.html
flubrocythrinate	http://www.bcpcpesticidecompendium.org/brofluthrinate.html
flucarbazone	http://www.bcpcpesticidecompendium.org/flucarbazone.html
flucetosulfuron	http://www.bcpcpesticidecompendium.org/flucetosulfuron.html
fluchloralin	http://www.bcpcpesticidecompendium.org/fluchloralin.html
fluchloraminopyr	http://www.bcpcpesticidecompendium.org/fluchloraminopyr.html
fluchlordiniliprole	http://www.bcpcpesticidecompendium.org/fluchlordiniliprole.html
flucofuron	http://www.bcpcpesticidecompendium.org/flucofuron.html
flucycloxuron	http://www.bcpcpesticidecompendium.org/flucycloxuron.html
flucythrinate	http://www.bcpcpesticidecompendium.org/flucythrinate.html
fludioxonil	http://www.bcpcpesticidecompendium.org/fludioxonil.html
fluénéthyl	http://www.bcpcpesticidecompendium.org/fluenetil.html
fluenetil	http://www.bcpcpesticidecompendium.org/fluenetil.html
fluensulfone	http://www.bcpcpesticidecompendium.org/fluensulfone.html
flufenacet	http://www.bcpcpesticidecompendium.org/flufenacet.html
flufenazopyr	http://www.bcpcpesticidecompendium.org/flufenazopyr.html
flufenerim	http://www.bcpcpesticidecompendium.org/flufenerim.html
flufenican	http://www.bcpcpesticidecompendium.org/flufenican.html
flufenoxadiazam	http://www.bcpcpesticidecompendium.org/flufenoxadiazam.html
flufenoximacil	http://www.bcpcpesticidecompendium.org/flufenoximacil.html
flufenoxuron	http://www.bcpcpesticidecompendium.org/flufenoxuron.html
flufenoxystrobin	http://www.bcpcpesticidecompendium.org/flufenoxystrobin.html
flufenprox	http://www.bcpcpesticidecompendium.org/flufenprox.html
flufenpyr	http://www.bcpcpesticidecompendium.org/flufenpyr.html
flufenzine	http://www.bcpcpesticidecompendium.org/diflovidazin.html
flufiprole	http://www.bcpcpesticidecompendium.org/flufiprole.html
fluhexafon	http://www.bcpcpesticidecompendium.org/fluhexafon.html
fluindapyr	http://www.bcpcpesticidecompendium.org/fluindapyr.html
flumethrin	http://www.bcpcpesticidecompendium.org/flumethrin.html
flumetnicam	http://www.bcpcpesticidecompendium.org/flumetnicam.html
flumetover	http://www.bcpcpesticidecompendium.org/flumetover.html
flumetralin	http://www.bcpcpesticidecompendium.org/flumetralin.html
flumetsulam	http://www.bcpcpesticidecompendium.org/flumetsulam.html
flumetylsulforim	http://www.bcpcpesticidecompendium.org/flumetylsulforim.html
flumezin	http://www.bcpcpesticidecompendium.org/flumezin.html
flumiclorac	http://www.bcpcpesticidecompendium.org/flumiclorac.html
flumioxazin	http://www.bcpcpesticidecompendium.org/flumioxazin.html
flumipropyn	http://www.bcpcpesticidecompendium.org/flumipropyn.html
flumorph	http://www.bcpcpesticidecompendium.org/flumorph.html
fluometuron	http://www.bcpcpesticidecompendium.org/fluometuron.html
fluopicolide	http://www.bcpcpesticidecompendium.org/fluopicolide.html
fluopimomide	http://www.bcpcpesticidecompendium.org/fluopimomide.html
fluopyram	http://www.bcpcpesticidecompendium.org/fluopyram.html
fluorbenside	http://www.bcpcpesticidecompendium.org/fluorbenside.html
fluoridamid	http://www.bcpcpesticidecompendium.org/fluoridamid.html
fluoroacetamide	http://www.bcpcpesticidecompendium.org/fluoroacetamide.html
fluoroacetic acid	http://www.bcpcpesticidecompendium.org/fluoroacetic%20acid.html
fluorochloridone	http://www.bcpcpesticidecompendium.org/flurochloridone.html
fluoro-DDT	http://www.bcpcpesticidecompendium.org/dfdt.html
fluorodifen	http://www.bcpcpesticidecompendium.org/fluorodifen.html
fluorogesarol	http://www.bcpcpesticidecompendium.org/dfdt.html
fluoroglycofen	http://www.bcpcpesticidecompendium.org/fluoroglycofen.html
fluoroimide	http://www.bcpcpesticidecompendium.org/fluoroimide.html
fluoromide	http://www.bcpcpesticidecompendium.org/fluoroimide.html
fluoromidine	http://www.bcpcpesticidecompendium.org/fluoromidine.html
fluoronitrofen	http://www.bcpcpesticidecompendium.org/fluoronitrofen.html
fluoroxypyr	http://www.bcpcpesticidecompendium.org/fluroxypyr.html
fluothiuron	http://www.bcpcpesticidecompendium.org/fluothiuron.html
fluotrimazole	http://www.bcpcpesticidecompendium.org/fluotrimazole.html
fluoxapiprolin	http://www.bcpcpesticidecompendium.org/fluoxapiprolin.html
fluoxastrobin	http://www.bcpcpesticidecompendium.org/fluoxastrobin.html
fluoxytioconazole	http://www.bcpcpesticidecompendium.org/fluoxytioconazole.html
flupentiofenox	http://www.bcpcpesticidecompendium.org/flupentiofenox.html
flupoxam	http://www.bcpcpesticidecompendium.org/flupoxam.html
flupropacil	http://www.bcpcpesticidecompendium.org/flupropacil.html
flupropadine	http://www.bcpcpesticidecompendium.org/flupropadine.html
flupropanate	http://www.bcpcpesticidecompendium.org/flupropanate.html
flupyradifurone	http://www.bcpcpesticidecompendium.org/flupyradifurone.html
flupyrazofos	http://www.bcpcpesticidecompendium.org/flupyrazofos.html
flupyrimin	http://www.bcpcpesticidecompendium.org/flupyrimin.html
flupyroxystrobin	http://www.bcpcpesticidecompendium.org/flupyroxystrobin.html
flupyrsulfuron	http://www.bcpcpesticidecompendium.org/flupyrsulfuron.html
fluquinconazole	http://www.bcpcpesticidecompendium.org/fluquinconazole.html
fluquinometoate	http://www.bcpcpesticidecompendium.org/fluquinometoate.html
fluralaner	http://www.bcpcpesticidecompendium.org/fluralaner.html
flurazole	http://www.bcpcpesticidecompendium.org/flurazole.html
flurecol	http://www.bcpcpesticidecompendium.org/flurenol.html
flurenol	http://www.bcpcpesticidecompendium.org/flurenol.html
fluridone	http://www.bcpcpesticidecompendium.org/fluridone.html
flurochloridone	http://www.bcpcpesticidecompendium.org/flurochloridone.html
fluromidine	http://www.bcpcpesticidecompendium.org/fluoromidine.html
fluroxypyr	http://www.bcpcpesticidecompendium.org/fluroxypyr.html
flurprimidol	http://www.bcpcpesticidecompendium.org/flurprimidol.html
flursulamid	http://www.bcpcpesticidecompendium.org/flursulamid.html
flurtamone	http://www.bcpcpesticidecompendium.org/flurtamone.html
flusilazole	http://www.bcpcpesticidecompendium.org/flusilazole.html
flusulfamide	http://www.bcpcpesticidecompendium.org/flusulfamide.html
flusulfinam	http://www.bcpcpesticidecompendium.org/flusulfinam.html
flutenzine	http://www.bcpcpesticidecompendium.org/diflovidazin.html
fluthiacet	http://www.bcpcpesticidecompendium.org/fluthiacet.html
fluthiamide	http://www.bcpcpesticidecompendium.org/flufenacet.html
flutianil	http://www.bcpcpesticidecompendium.org/flutianil.html
flutolanil	http://www.bcpcpesticidecompendium.org/flutolanil.html
flutriafol	http://www.bcpcpesticidecompendium.org/flutriafol.html
fluvalinate	http://www.bcpcpesticidecompendium.org/fluvalinate.html
tau-fluvalinate	http://www.bcpcpesticidecompendium.org/tau-fluvalinate.html
fluxametamide	http://www.bcpcpesticidecompendium.org/fluxametamide.html
fluxapyroxad	http://www.bcpcpesticidecompendium.org/fluxapyroxad.html
fluxofenim	http://www.bcpcpesticidecompendium.org/fluxofenim.html
folpel	http://www.bcpcpesticidecompendium.org/folpet.html
folpet	http://www.bcpcpesticidecompendium.org/folpet.html
fomesafen	http://www.bcpcpesticidecompendium.org/fomesafen.html
fonofos	http://www.bcpcpesticidecompendium.org/fonofos.html
foramsulfuron	http://www.bcpcpesticidecompendium.org/foramsulfuron.html
forchlorfenuron	http://www.bcpcpesticidecompendium.org/forchlorfenuron.html
formaldehyde	http://www.bcpcpesticidecompendium.org/formaldehyde.html
formetanate	http://www.bcpcpesticidecompendium.org/formetanate.html
formothion	http://www.bcpcpesticidecompendium.org/formothion.html
formparanate	http://www.bcpcpesticidecompendium.org/formparanate.html
fosamine	http://www.bcpcpesticidecompendium.org/fosamine.html
fosetyl	http://www.bcpcpesticidecompendium.org/fosetyl.html
fosmethilan	http://www.bcpcpesticidecompendium.org/fosmethilan.html
fospirate	http://www.bcpcpesticidecompendium.org/fospirate.html
fosthiazate	http://www.bcpcpesticidecompendium.org/fosthiazate.html
fosthietan	http://www.bcpcpesticidecompendium.org/fosthietan.html
frontalin	http://www.bcpcpesticidecompendium.org/frontalin.html
fthalide	http://www.bcpcpesticidecompendium.org/phthalide.html
fuberidazole	http://www.bcpcpesticidecompendium.org/fuberidazole.html
fucaojing	http://www.bcpcpesticidecompendium.org/fucaojing.html
fucaomi	http://www.bcpcpesticidecompendium.org/fucaomi.html
fufenozide	http://www.bcpcpesticidecompendium.org/furan%20tebufenozide.html
